PERIOD;BRAND OWNER;BRAND;PACKAGE;WEIGHT;FAT;FAT ID;SKU;IF FLAVOURED;ADDITIVES;TASTE;VOLUME SALES;VALUE SALES;PRICE PER UNIT;NUMERIC SELLING DISTRIBIUTION (AVG);WEIGHTED SELLING DISTRIBIUTION (AVG);Average Sales Per Shop Selling
MAT APR'19;KALINKOVICHSKIY MOLOCHNY KOMBINAT;KALINKA;CUP;0.2500/KG;2,50%;3;KALINKA FRUKTOLET.2.5% FZ BIO 250G CH-ZL;FLAVOURED;CEREALS & FRUITS;CEREALS&DRY PLUM;0,1238;0,4668095;3,770674;0,400225;0,742783;18,9032
MAT APR'19;MOLOKO - VITEBSK;VITSEBSKAE MALAKO;CUP;0.1250/KG;1,50%;2;VITS.MAL.FRUK.FANTAZ.1.5% F 125G VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;0,1226;0,567366;4,627781;0,70751;2,26723;10,4525
MAT APR'19;SLUTSKY SYRODELNY KOMBINAT;COMPLIMILK;CUP;0.1500/KG;3%;3;COMPLIMILK TOPTYSHKA 3% F 150G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,1218;0,6221676;5,108108;0,65799;1,01836;10,6416
MAT APR'19;LYAHOVICHSKIY MOLOCHNY ZAVOD;VNUCHOK LYAHOVICHOK;CUP;0.1500/KG;NO FAT/FAT FREE;0;VNUCHOK LYAHOVICHOK OBEZZHIR.150G;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;0,1191;0,4828466;4,054128;1,315388;2,7047;5,1123
MAT APR'19;KALINKOVICHSKIY MOLOCHNY KOMBINAT;KALINKA;CUP;0.3800/KG;1,50%;2;KALINKA GRAND-FRUIT 1.5% F 380G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,1138;0,371787;3,267021;0,38738;0,55579;15,4521
MAT APR'19;MOLOKO - VITEBSK;VITSEBSKAE MALAKO;CUP;0.1600/KG;1,50%;2;VITS.MAL.FRUK.FANTAZ.1.5% F 160G PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;0,1118;0,4905501;4,387747;0,750175;2,4435;8,3578
MAT APR'19;EHRMANN;EHRMANN;CUP;0.1400/KG;6%;6;EHRMANN GRECHESKY 6% 140G SF NATUR;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;0,1089;1,2771469;11,727703;1,08516;8,8528;7,1944
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL 2% F BIO 120G H PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;0,0998;0,4361068;4,369808;1,711988;2,778213;3,0548
MAT APR'19;BELLAKT-BELARUS;BELLAKT;CUP;0.2500/KG;2%;2;BELLAKT COCKTAIL YOG.2.0% F 250G BANAN;FLAVOURED;FRUITS/BERRIES;BANANA;0,0991;0,4694636;4,737271;1,13394;1,52644;6,062
MAT APR'19;MINSKIY MOLOCHNY ZAVOD No1;ARISTEY;CUP;0.1400/KG;7%;7;ARISTEY PO-GRECHESKI 7% F 140G CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0,0917;0,6908058;7,533324;0,77242;4,66558;6,7988
MAT APR'19;ROSTAGROKOMPLEKS;B.YU.ALEKSANDROV;CUP;0.1250/KG;2,50%;3;B.YU.ALEKSANDROV 2.5% F 125G CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0,0917;1,3841455;15,09428;0,273833;2,430942;22,1761
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;CUP;0.1500/KG;4,50%;5;FRUTTIS PROTEIN 4.5% F 150G CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0,0897;0,7669047;8,549662;2,8829;10,0134;2,0777
MAT APR'19;MOLOKO - VITEBSK;VITSEBSKAE MALAKO;CUP;0.1300/KG;1,50%;2;VITSEB.MALAKO ZDOROVO 1.5% 130G SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;0,0881;0,3805762;4,319821;1,2675;3,49868;3,1308
MAT APR'19;BELLAKT-BELARUS;BELLAKT;CUP;0.1250/KG;2%;2;BELLAKT COCKTAIL YOG.2.0% F 125G KLUBNIK;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0873;0,4444112;5,090621;1,28588;2,542;4,9266
MAT APR'19;KALINKOVICHSKIY MOLOCHNY KOMBINAT;FRUKTOLETA;CUP;0.2500/KG;2,50%;3;FRUKTOLETA 2.5% FJZ BIO 250G GRUSHA;FLAVOURED;FRUITS/BERRIES;PEAR;0,0853;0,3373584;3,954964;0,43651;0,80284;11,3469
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1700/KG;2,70%;3;ACTIVIA TERMOST.2SL.2.7% F BIO 170G VISH;FLAVOURED;FRUITS/BERRIES;CHERRY;0,082;0,6746462;8,227393;1,148333;4,268233;4,7837
MAT APR'19;ROSTAGROKOMPLEKS;B.YU.ALEKSANDROV;CUP;0.1250/KG;2,50%;3;B.YU.ALEKSANDROV 2.5% F 125G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0794;1,1950236;15,050675;0,20975;2,343525;24,9009
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL S BIFIDOB.2% 120G H SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;0,0729;0,3104993;4,25925;2,34465;3,251725;1,7151
MAT APR'19;ROSTAGROKOMPLEKS;B.YU.ALEKSANDROV;CUP;0.1250/KG;2,50%;3;B.YU.ALEKSANDROV NATURALNY 2.5% 125G SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;0,0652;0,9747872;14,950724;0,20975;2,316392;20,1991
MAT APR'19;EHRMANN;EHRMANN;CUP;0.1400/KG;4,80%;5;EHRMANN GRECHESKIY 4.8% F 140G KLUBNI;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0639;0,7652213;11,975294;1,01975;7,0725;4,3473
MAT APR'19;DANONE GROUP;RASTISHKA;GROUP;0.1100/KG;3%;3;RASTISHKA 3% F 110G H YABL&GRUSH;FLAVOURED;FRUITS/BERRIES;APPLE&PEAR;0,0614;0,3565275;5,806637;1,27078;5,92844;2,7552
MAT APR'19;LYAHOVICHSKIY MOLOCHNY ZAVOD;VNUCHOK LYAHOVICHOK;CUP;0.1500/KG;NO FAT/FAT FREE;0;VNUCHOK LYAHOVICHOK OBEZ.F 150G CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0,0574;0,2618528;4,561895;1,268375;2,053075;2,3792
MAT APR'19;MOLOKO - VITEBSK;VITSEBSKAE MALAKO;CUP;0.1600/KG;1,50%;2;VITS.MAL.FRUK.FANTAZ.1.5% F 160G VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;0,0554;0,2427828;4,382361;0,55074;2,31122;7,3515
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;CUP;0.1500/KG;4,50%;5;FRUTTIS PROTEIN 4.5% F 150G ANANAS-PAPAY;FLAVOURED;FRUITS/BERRIES;PINEAPPLE & PAPAYA;0,0533;0,4663016;8,748623;1,7642;4,7776;1,3893
MAT APR'19;SLUTSKY SYRODELNY KOMBINAT;COMPLIMILK;CUP;0.1200/KG;3%;3;COMPLIMILK TOPTYSHKA 3% F 120G LESN.YAG.;FLAVOURED;FRUITS/BERRIES;FOREST BERRIES;0,0512;0,284653;5,559629;0,425338;0,806288;5,9099
MAT APR'19;SLUTSKY SYRODELNY KOMBINAT;COMPLIMILK;CUP;0.1200/KG;3%;3;COMPLIMILK TOPTYSHKA 3% F 120G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0501;0,284095;5,670559;0,433838;1,02445;6,0874
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;0,10%;1;ALPENGURT FRUKT.0.1% F 100G H MIX KLUBN-;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0491;0,2058952;4,193385;0,110275;0,114567;28,8845
MAT APR'19;MOLOKO - VITEBSK;VITSEBSKAE MALAKO;CUP;0.1250/KG;1,50%;2;VITS.MAL.FRUK.FANTAZ.1.5% FZ 125G GRU-ZL;FLAVOURED;CEREALS & FRUITS;CEREALS&PEAR;0,0463;0,2185706;4,720747;0,396211;1,707067;6,6011
MAT APR'19;SLUTSKY SYRODELNY KOMBINAT;COMPLIMILK;CUP;0.1200/KG;3%;3;COMPLIMILK TOPTYSHKA 3% F 120G CHERE-VAN;FLAVOURED;FRUITS/BERRIES;SWEET CHERRY & VANILLA;0,0437;0,2417207;5,531366;0,389163;0,616775;5,8202
MAT APR'19;DANONE GROUP;ACTIVIA;GROUP;0.1500/KG;3,20%;4;ACTIVIA 3.2% U BIO 150G H MYUSLI;FLAVOURED;MUESLI;MUESLI;0,043;0,2020365;4,698523;0,213709;0,172955;10,2435
MAT APR'19;MILKAVITA;MOYA SLAVITA;CUP;0.3700/KG;1,50%;2;MOYA SLAVITA BONJOUR 1.5% F 370G CHERNIK;FLAVOURED;FRUITS/BERRIES;BILBERRY;0,043;0,1385964;3,223172;0,103622;0,103833;21,9996
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;7,50%;8;ALPENGURT EX.SLIV.7.5% F 100G H MIX PERS;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0407;0,2295342;5,639661;0,082117;0,09455;31,862
MAT APR'19;BALMIKO PRODIMPORT;MILAVA;GROUP;0.1250/KG;2,50%;3;MILAVA 2.5% F 125G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0394;0,1713972;4,350183;0,7709;1,356;2,8107
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;0,10%;1;ALPENGURT FRUKT.0.1% F 100G H MIX ZEML-;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0368;0,1535093;4,171448;0,090445;0,102527;26,9338
MAT APR'19;ZDRAVUSHKA - MILK;ZDRAVUSHKA;CUP;0.1400/KG;8%;8;ZDRAVUSHKA GRECHESKIY 8% F 140G PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;0,0355;0,3536191;9,961101;0,3798;1,313688;5,96
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;0,10%;1;ALPENGURT FRUKT.0.1% F 100G H MIX PERSIK;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,035;0,1444475;4,127071;0,084317;0,093117;27,8965
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.0950/KG;1,20%;2;ALPENGURT SOCHN-MOL.1.2% 95G H SOK ABRIC;FLAVOURED;JUICE;APRICOT / ABRIKOS;0,0338;0,1424751;4,21524;0,1242;0,111744;18,3664
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;7,50%;8;ALPENGURT EX.SLIV.7.5% F 100G H MIX ABR&;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0333;0,187059;5,617387;0,081825;0,092033;26,1205
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;7,50%;8;ALPENGURT EX.SLIV.7.5% F 100G H MIX KL&A;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0331;0,1856563;5,608952;0,09165;0,093108;23,68
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.0950/KG;1,20%;2;ALPENGURT SOCHN-MOL.1.2% 95G H SOK VISHN;FLAVOURED;JUICE;CHERRY;0,0315;0,1357779;4,31041;0,124555;0,104509;14,7601
MAT APR'19;MOLOKO - VITEBSK;VITSEBSKAE MALAKO;CUP;0.1600/KG;1,50%;2;VITS.MAL.FRUK.FANTAZ.1.5% FU 160G KLU-MY;FLAVOURED;MUESLI & FRUITS;MUESLI & STRAWBERRY;0,0313;0,131015;4,185783;0,598967;1,956667;2,2086
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.0950/KG;1,20%;2;ALPENGURT SOCHN-MOL.1.2% 95G H SOK PE&MA;FLAVOURED;JUICE;PEACH;0,0304;0,1278807;4,206602;0,101617;0,086175;21,4144
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;7,50%;8;ALPENGURT EX.SLIV.7.5% F 100G H MIX ZEL.;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0298;0,167253;5,612517;0,07274;0,08551;25,281
MAT APR'19;ALPENGURT TM;ALPIK;GROUP;0.0950/KG;2,50%;3;ALPIK 2.5% 95G H SOK BANANA;FLAVOURED;JUICE;BANANA;0,0297;0,1503201;5,061283;0,124555;0,092764;15,2637
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;0,10%;1;ALPENGURT FRUKT.0.1% F 100G H MIX KIWI-;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0291;0,1224244;4,207024;0,086333;0,103242;21,502
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;4,50%;5;ALPENGURT SLIV.4.5% F 100G H MIX MALINA-;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0282;0,1447604;5,133348;0,092175;0,103117;17,9845
MAT APR'19;ZDRAVUSHKA - MILK;ZDRAVUSHKA;CUP;0.1400/KG;8%;8;ZDRAVUSHKA GRECHESKIY 8% F 140G VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;0,0282;0,2764483;9,803131;0,3249;1,030588;5,8773
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;4,50%;5;ALPENGURT SLIV.4.5% F 100G H MIX KLUBNI&;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0261;0,131435;5,035824;0,098567;0,090667;17,908
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;0,10%;1;ALPENGURT FRUKT.0.1% F 100G H MIX VISHNY;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0261;0,1088162;4,169203;0,095127;0,106527;16,3285
MAT APR'19;BABUSHKINA KRYNKA;VESYOLYE VNUCHATA;GROUP;0.1200/KG;4%;4;VES.VNUCH.4% F 120G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0247;0,1193409;4,831615;0,288775;0,10005;5,9908
MAT APR'19;ZDRAVUSHKA - MILK;ZDRAVUSHKA;CUP;0.1400/KG;8%;8;ZDRAVUSHKA GRECHESKIY 8% F 140G CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0,0246;0,2413802;9,812203;0,45402;1,18654;3,6317
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.0950/KG;1,20%;2;ALPENGURT SOCHN-MOL.1.2% 95G H SOK KLUBN;FLAVOURED;JUICE;STRAWBERRY;0,0245;0,1023874;4,179078;0,106744;0,076189;15,6264
MAT APR'19;ALPENGURT TM;ALPIK;GROUP;0.0950/KG;2,50%;3;ALPIK 2.5% 95G H SOK KLUBNIKI;FLAVOURED;JUICE;STRAWBERRY;0,0237;0,1201762;5,070726;0,10847;0,08678;11,6742
MAT APR'19;DANONE GROUP;RASTISHKA;TOPPER;0.1150/KG;3%;3;RASTISHKA 3% B 115G TO PLOMBIR&PECHENYE;FLAVOURED;BISCUIT;BISCUIT & PLOMBIR;0,0231;0,2081731;9,011823;1,2382;1,003375;2,1693
MAT APR'19;ALPENGURT TM;ALPIK;GROUP;0.0950/KG;2,50%;3;ALPIK 2.5% 95G H SOK ABRIKOSA;FLAVOURED;JUICE;APRICOT / ABRIKOS;0,0223;0,115099;5,16139;0,113883;0,086167;11,4307
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;4,50%;5;ALPENGURT SLIV.4.5% F 100G H MIX LES.YA&;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0216;0,110557;5,11838;0,09266;0,10262;14,8905
MAT APR'19;BALMIKO PRODIMPORT;MILAVA;GROUP;0.1250/KG;1,50%;2;MILAVA BIO 1.5% 125G SF H BALMIKO;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;0,0208;0,0740865;3,561851;0,4405;1,2355;2,6042
MAT APR'19;KALINKOVICHSKIY MOLOCHNY KOMBINAT;KALINKA;CUP;0.2000/KG;3,50%;4;KALINKA SALATNY 3.5% 200G SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;0,0203;0,0807284;3,976768;0,2895;0,82908;4,5255
MAT APR'19;ZDRAVUSHKA - MILK;DELICIO;GROUP;0.1500/KG;1,50%;2;DELICIO YOGURTNY 1.5% F 150G H PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;0,0199;0,097442;4,896583;0,35934;0,20882;3,2208
MAT APR'19;ZDRAVUSHKA - MILK;ZDRAVUSHKA;CUP;0.1400/KG;8%;8;ZDRAVUSHKA GRECHESKIY 8% F 140G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0184;0,1703551;9,258429;0,235;0,876975;5,073
MAT APR'19;ZDRAVUSHKA - MILK;DELICIO;GROUP;0.1500/KG;1,50%;2;DELICIO YOGURTNY 1.5% F 150G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0183;0,0912367;4,985612;0,554033;0,330467;1,9507
MAT APR'19;ZDRAVUSHKA - MILK;DELICIO;GROUP;0.1500/KG;1,50%;2;DELICIO YOGURTNY 1.5% F 150G H VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;0,0181;0,0888501;4,908845;0,480233;0,520733;2,0565
MAT APR'19;SAVUSHKIN PRODUCT;LASKOVOE LETO;GROUP;0.1200/KG;2%;2;LASKOVOE LETO 2% F 120G H YABLOKO-GRUSHA;FLAVOURED;FRUITS/BERRIES;APPLE&PEAR;0,0168;0,0574072;3,417095;0,43294;0,67284;2,7353
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;4,50%;5;ALPENGURT SLIV.4.5% F 100G H MIX KLUBN&;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,016;0,0816302;5,101888;0,095489;0,102856;9,783
MAT APR'19;MOLOKO - VITEBSK;VITSEBSKAE MALAKO;CUP;0.1600/KG;1,50%;2;VITS.MAL.FRUK.FANTAZ.1.5% FZ 160G GRU-ZL;FLAVOURED;CEREALS & FRUITS;CEREALS&PEAR;0,0152;0,0665206;4,376355;0,883;3,9898;1,2633
MAT APR'19;ALPENGURT TM;ALPENGURT;GROUP;0.1000/KG;4,50%;5;ALPENGURT SLIV.4.5% F 100G H MIX ZEML&;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0151;0,0781658;5,176543;0,071325;0,085675;13,1695
MAT APR'19;BABUSHKINA KRYNKA;ECO GRECO;CUP;0.2300/KG;7%;7;ECO GRECO GRECHESKIY 7% 230G SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;0,0142;0,0792356;5,579972;0,138075;0,1738;7,0289
MAT APR'19;ALPENGURT TM;ALPENGURT;CUP;0.3750/KG;1,20%;2;ALPENGURT SOCHN-MOL.1.2% 375G SOK PER&MA;FLAVOURED;JUICE;PEACH & MARACUJA / PASSION FRUIT;0,0141;0,0571201;4,051071;0,0948;0,102433;9,5589
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;CUP;0.3500/KG;NO FAT/FAT FREE;0;OPTIMAL 0% F BIO 350G CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0,0135;0,04697;3,479259;0,13725;0,0958;6,7376
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;CUP;0.3500/KG;2%;2;OPTIMAL 2% F BIO 350G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0133;0,051457;3,868947;0,17225;0,1711;5,1205
MAT APR'19;SAVUSHKIN PRODUCT;TEOS;CUP;0.1400/KG;6%;6;TEOS GRECHESKIY 2SLOY.6% F 140G MALINA;FLAVOURED;FRUITS/BERRIES;RASPBERRY / MALINA;0,0126;0,0802788;6,371333;0,26898;0,3229;3,0778
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;5%;5;FRUTTIS SLIV.LAK.5% F 115G H MIX INZH&;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;0,0113;0,0625554;5,535876;0,8776;1,0273;2,1678
MAT APR'19;BABUSHKINA KRYNKA;ECO GRECO;DUAL CUP;0.1300/KG;7%;7;ECO GRECO GRECH.7% 130G PECH.YABLOKO DS;FLAVOURED;FRUITS/BERRIES;BAKED APPLE;0,0107;0,0750619;7,015131;0,10942;0,1175;6,801
MAT APR'19;EHRMANN;USLADA;GROUP;0.0950/KG;1,20%;2;USLADA MOL.1.2% 95G H SOK PERSIKA&MARAKU;FLAVOURED;JUICE;PEACH & MARACUJA / PASSION FRUIT;0,0101;0,0463845;4,592525;0,163163;0,291838;4,2127
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;CUP;0.3500/KG;NO FAT/FAT FREE;0;OPTIMAL 0% F BIO 350G KLUBNIKA-KIVI;FLAVOURED;FRUITS/BERRIES;KIWI & STRAWBERRY;0,01;0,0339587;3,39587;0,116033;0,047;5,1573
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;NO FAT/FAT FREE;0;OPTIMAL 0% F BIO 120G H CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;0,0091;0,0352595;3,87467;0,23945;0,12835;2,8259
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL 2% F BIO 120G H KLYU-ZEML;FLAVOURED;FRUITS/BERRIES;CRANBERRY & WILD STRAWBERRY;0,0084;0,039447;4,696071;0,10758;0,19498;4,4402
MAT APR'19;SAVUSHKIN PRODUCT;TEOS;CUP;0.1400/KG;2%;2;TEOS GRECHESKIY 2% F 140G PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;0,0083;0,052777;6,358675;0,13725;0,0958;4,151
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1300/KG;1,50%;2;ACTIVIA BIO+PROT.1.5% F BIO 130G BRU-KLU;FLAVOURED;FRUITS/BERRIES;COWBERRY & STRAWBERRY;0,0082;0,0945;11,52439;0,13725;0,0958;4,0951
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;NO FAT/FAT FREE;0;OPTIMAL 0% F BIO 120G H KLUBN&KIVI;FLAVOURED;FRUITS/BERRIES;KIWI & STRAWBERRY;0,0075;0,0292848;3,90464;0,1826;0,174767;2,0648
MAT APR'19;ALPENGURT TM;ALPENGURT;CUP;0.3750/KG;1,20%;2;ALPENGURT SOCHN-MOL.1.2% 375G SOK KLUBN;FLAVOURED;JUICE;STRAWBERRY;0,0065;0,0278417;4,283338;0,08164;0,09462;5,8014
MAT APR'19;SAVUSHKIN PRODUCT;SAVUSHKIN;TOPPER;0.1050/KG;5%;5;SAVUSHKIN 5% 105G TO PLOMBIR ZLAK.KHLOP.;FLAVOURED;CEREALS&CHOCOLATE;PLOMBIR FLAVOUR;0,0063;0,059895;9,507143;0,20585;0,1218;2,1175
MAT APR'19;SAVUSHKIN PRODUCT;SAVUSHKIN;GROUP;0.1200/KG;2%;2;SAVUSHKIN 2% F 120G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0062;0,0240498;3,879;0,13022;0,35668;2,3188
MAT APR'19;SAVUSHKIN PRODUCT;SAVUSHKIN;TOPPER;0.1050/KG;5%;5;SAVUSHKIN 5% 105G TO PLOMBIR-VANIL.BISKV;FLAVOURED;VANILLA BISCUIT;PLOMBIR FLAVOUR;0,0059;0,056031;9,49678;0,20585;0,1613;1,9821
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL 2% FZ BIO 4X120G(120gFR H CH-ZL;FLAVOURED;CEREALS & FRUITS;CEREALS&DRY PLUM;0,0058;0,0209498;3,612034;0,0622;0,116;5,7552
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1300/KG;1,50%;2;ACTIVIA BIO+PROT.1.5% FZ BIO 130G CHE-5Z;FLAVOURED;CEREALS & FRUITS;5 CEREALS & PRUNE;0,0058;0,0673302;11,608655;0,17225;0,36215;2,1528
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1700/KG;2,70%;3;ACTIVIA TERMOST.2SL.2.7% F BIO 170G CHER;FLAVOURED;FRUITS/BERRIES;BILBERRY;0,0047;0,0389364;8,28434;0,13725;0,0958;2,3307
MAT APR'19;SAVUSHKIN PRODUCT;SAVUSHKIN;CUP;0.1500/KG;5%;5;SAVUSH.OSOBOE UDOV.5% F 150G PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;0,0046;0,0283425;6,161413;0,10145;0,07495;2,3423
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL 2% F BIO 120G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0045;0,0208883;4,641844;0,133333;0,2044;2,2392
MAT APR'19;SAVUSHKIN PRODUCT;SAVUSHKIN;CUP;0.2200/KG;2%;2;SAVUSHKIN YOG.KOLLEK.2% F 220G PERS-MANG;FLAVOURED;FRUITS/BERRIES;MANGO & PEACH;0,0043;0,0146669;3,410907;0,151313;0,672625;1,7288
MAT APR'19;MINSKIY MOLOCHNY ZAVOD No1;ARISTEY;CUP;0.1400/KG;7%;7;ARISTEY PO-GRECHESKI 7% F 140G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0039;0,029641;7,600256;0,099625;0,199725;2,5214
MAT APR'19;DANONE GROUP;PROSTOKVASHINO;CUP;0.3350/KG;2,20%;3;PROSTOKVASHINO 2.2% F 335G CHERN.SMOROD.;FLAVOURED;FRUITS/BERRIES;BLACKCURRANT;0,0037;0,0180722;4,884378;0,144;0,24505;2,1909
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL 2% FZ BIO 120G H MED.GRU&ZLAKI;FLAVOURED;CEREALS & FRUITS;CEREALS&PEAR;0,0035;0,0167456;4,784457;0,114375;0,188575;1,685
MAT APR'19;SAVUSHKIN PRODUCT;TEOS;CUP;0.1400/KG;6%;6;TEOS GRECHESKIY 2SLOY.6% F 140G ABRIKOS;FLAVOURED;FRUITS/BERRIES;APRICOT / ABRIKOS;0,0034;0,0217688;6,402588;0,140567;0,4006;1,6779
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1200/KG;2%;2;OPTIMAL 2% F BIO 4X120G(120G FR H KLUBN;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;0,0027;0,0089036;3,29763;0,07948;0,2836;2,2992
MAT APR'19;DANONE GROUP;ACTIVIA;GROUP;0.1500/KG;2,90%;3;ACTIVIA 2.9% Z BIO 150G H OTRUBI&ZLAKI;FLAVOURED;CEREALS;CEREALS&BRAN;0,0025;0,0128498;5,13992;0,06578;0,08224;2,5185
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1300/KG;1,80%;2;ACTIVIA NATUR.BIO+PROT.1.8% BIO 130G SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;0,0025;0,0272579;10,90316;0,0736;0,128;2,5493
