Год_месяц;Клиент;Подкатегория;СЕГМЕНТ;Формат ТТ;Способ обработки;Наименование Товара в Сети;Производитель;Бренд;Тип упаковки;Масса;Наполнитель;Сквозное Имя;Продажи в кг;Продажи в руб;Offtake в кг
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;HOCHLAND Сыр СЛИВОЧНЫЙ плав.паст.55% круг 140г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ сливочный;278.6;148865.11;3.239534884
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;PRESID.Сыр КЛАССИЧ.КОЛЛЕКЦИЯ пл.45% 140г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;классический;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 45% СЕГМЕНТЫ классический;324.94;147070.74;3.570769231
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;PRESIDENT Сыр  СЛИВОЧНЫЙ 45% 280г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.28;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,28 кг 45% СЕГМЕНТЫ сливочный;16.24;4811.53;1.624
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;PRESIDENT Сыр 45% сливочный плавленый 140г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 45% СЕГМЕНТЫ сливочный;395.5;198211.46;4.765060241
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;PRESIDENT Сыр 55% с шампиньонами 140г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;шампиньоны;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 55% СЕГМЕНТЫ шампиньоны;78.26;40627.46;1.422909091
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;PRESIDENT Сыр МААЗД.плав.8дол.140г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;маасдам;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 45% СЕГМЕНТЫ маасдам;34.3;17182.38;0.8575
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;VALIO Сыр АСС.ФИНСКОЕ ИЗБРАН.пл.45% 130г;ВАЛИО ООО;VALIO;СЕГМЕНТЫ;0.13;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VALIO 0,13 кг 45% СЕГМЕНТЫ ассорти;240.63;137601.07;2.734431818
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;VALIO Сыр ВИОЛА АС.ИТ.ИЗБР.плав.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ ассорти;187.07;106454.18;2.125795455
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;VALIO Сыр ВИОЛА АСС.РУС.ИЗБР.пл.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ ассорти;97.11;45271.19;1.8675
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;VALIO Сыр ВИОЛА плав.с бел.гриб.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;белые грибы;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ белые грибы;209.43;116996.69;2.379886364
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;VALIO Сыр ВИОЛА плав.с бужен.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;буженина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ буженина;77.35;39762.18;1.105
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;VALIO Сыр ВИОЛА плав.сл.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ ассорти;363.61;207439.41;4.179425287
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;ВИТАКО Сыр СЛИВОЧНЫЙ плавленый 50% 140г;ВИТАКО МК;ВИТАКО;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ВИТАКО 0,14 кг 50% СЕГМЕНТЫ сливочный;50.12;20763.46;3.1325
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;СЫРОБОГ.Сыр С ВЕТЧИНОЙ пл.кр.50%130г;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;СЕГМЕНТЫ;0.13;ветчина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ СЫРОБОГАТОВ 0,13 кг 50% СЕГМЕНТЫ ветчина;5.85;2746.92;1.17
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;HOCHL.Сыр АСС.КЛ.ТР.плав.паст.55%кр140г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ассорти мясное;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ассорти мясное;15416.94;8068204.32;2.567350541
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;HOCHLAND Сыр С ВЕТЧИНОЙ плав.паст.55% круг 140г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ветчина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ветчина;484.82;312236.84;0.597805179
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;HOCHLAND Сыр СЛИВОЧНЫЙ плав.паст.55% круг 140г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ сливочный;25146.24;12869079.55;2.37654664
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;PRESID.Сыр КЛАССИЧ.КОЛЛЕКЦИЯ пл.45% 140г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;классический;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 45% СЕГМЕНТЫ классический;9026.36;4811946.81;0.999486214
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;PRESID.Сыр СЫР.КОЛ.СЛ/МААЗ/ЧЕД.пл45%140г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 45% СЕГМЕНТЫ ассорти;574.14;316196.69;0.719473684
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;PRESIDENT Сыр 45% сливочный плавленый 140г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 45% СЕГМЕНТЫ сливочный;12745.74;7350777.22;0.958398376
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;PRESIDENT Сыр 55% с ветчиной 140г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;ветчина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 55% СЕГМЕНТЫ ветчина;465.22;259127.49;0.591882952
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ROKLER Сыр АССОРТИ плавл.сегм.55% 140г;ЯСТРО;ROKLER;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ROKLER 0,14 кг 55% СЕГМЕНТЫ ассорти;720.86;317995.28;0.734821611
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ROKLER Сыр СЛИВОЧНЫЙ пл.55% сегм.140г;ЯСТРО;ROKLER;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ROKLER 0,14 кг 55% СЕГМЕНТЫ сливочный;0.84;412.61;0.42
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;VALIO Сыр VIOLА пл.сегменты 50% 140г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,14 кг 50% СЕГМЕНТЫ сливочный;0.14;84.28;0.14
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;VALIO Сыр АСС.ФИНСКОЕ ИЗБРАН.пл.45% 130г;ВАЛИО ООО;VALIO;СЕГМЕНТЫ;0.13;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VALIO 0,13 кг 45% СЕГМЕНТЫ ассорти;14419.6;8184298.25;2.636606327
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;VALIO Сыр ВИОЛА плав.с бел.гриб.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;белые грибы;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ белые грибы;1000.61;648991.86;0.606430303
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;VALIO Сыр ВИОЛА плав.с бужен.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;буженина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ буженина;48.88;29406.64;0.31133758
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;VALIO Сыр ВИОЛА плав.сл.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ ассорти;17982.9;10266961.3;3.46091224
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;VALIO Сыр ВИОЛА ЧЕТЫРЕ СЫРА плав.45%130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;4 сыра;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ 4 сыра;119.86;72008.46;0.39820598
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;VALIO Сыр СЛИВОЧНЫЙ плав. 50% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 50% СЕГМЕНТЫ сливочный;0.65;392.61;0.216666667
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ЕЖЕДЕНЬ Прод.пл.с сыр.АССОР.ломт.45%140г;ЯСТРО;ЕЖЕДЕНЬ;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ЕЖЕДЕНЬ 0,14 кг 45% СЕГМЕНТЫ ассорти;22.68;7648.93;0.581538462
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ЕЖЕДЕНЬ Прод.пл.с сыр.КЛАС.ломт.45% 140г;ЯСТРО;ЕЖЕДЕНЬ;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ЕЖЕДЕНЬ 0,14 кг 45% СЕГМЕНТЫ сливочный;222.32;80213.68;0.422661597
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ПЕРЕЯСЛ.Сыр ДРУЖБА клас.паст.40% 140г;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;СЕГМЕНТЫ;0.14;дружба;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ПЕРЕЯСЛАВЛЬ 0,14 кг 40% СЕГМЕНТЫ дружба;0.7;351.51;0.233333333
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ПЕРЕЯСЛ.Сыр к завтр.с ветч.пл.40% 140г;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;СЕГМЕНТЫ;0.14;ветчина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ПЕРЕЯСЛАВЛЬ 0,14 кг 40% СЕГМЕНТЫ ветчина;1674.54;624066.12;1.539099265
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ПЕРЕЯСЛ.Сыр К ЗАВТР.с ветч.плав.40% 140г;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;-;0.14;ветчина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ПЕРЕЯСЛАВЛЬ 0,14 кг 40% ветчина;506.38;151560.94;0.807623604
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ПЕРЕЯСЛ.Сыр К ЗАВТР.с гриб.плав.40% 140г;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;-;0.14;грибы;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ПЕРЕЯСЛАВЛЬ 0,14 кг 40% грибы;514.36;160144.56;0.756411765
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ПЕРЕЯСЛ.Сыр К ЗАВТР.СЛИВОЧ.плав.40% 140г;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;-;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ПЕРЕЯСЛАВЛЬ 0,14 кг 40% сливочный;548.1;162819.91;0.998360656
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;СЫРОБОГ.Сыр С ВЕТЧИНОЙ пл.кр.50%130г;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;СЕГМЕНТЫ;0.13;ветчина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ СЫРОБОГАТОВ 0,13 кг 50% СЕГМЕНТЫ ветчина;572.26;315176.07;0.705622688
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;СЫРОБОГ.Сыр СЛИВОЧНЫЙ пл.кр.50% 130г;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;СЕГМЕНТЫ;0.13;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ СЫРОБОГАТОВ 0,13 кг 50% СЕГМЕНТЫ сливочный;64.48;35830.38;0.597037037
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;HOCH.Сыр АСС.ПИК.НА ПРИР.пл.паст.55%140г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ассорти бекон/эммент/огур-укроп;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ассорти бекон/эммент/огур-укроп;395.78;243445.18;1.558188976
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;HOCH.Сыр АСС.ТРОЙ.УД.плав.45-55%круг140г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ассорти мясное;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ассорти мясное;191.8;119430.01;1.475384615
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;HOCHL.Сыр АСС.КЛ.ТР.плав.паст.55%кр140г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ассорти мясное;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ассорти мясное;747.18;465519.01;1.955968586
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;HOCHL.Сыр плав.ГРИБ.КОРЗ.55% круг 140г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;грибы;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ грибы;4.2;2643.48;0.84
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;HOCHLAND Сыр АССОР.МЯСН.плав.паст.55% круг 140г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ассорти мясное;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ассорти мясное;18.2;10832.09;1.1375
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;HOCHLAND Сыр С ВЕТЧИНОЙ плав.паст.55% круг 140г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ветчина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ветчина;209.3;129259.28;1.395333333
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;HOCHLAND Сыр СЛИВОЧНЫЙ плав.паст.55% круг 140г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ сливочный;1825.18;1132281.54;2.825356037
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;PRESID.Сыр КЛАССИЧ.КОЛЛЕКЦИЯ пл.45% 140г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;классический;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 45% СЕГМЕНТЫ классический;737.66;351479.13;4.470666667
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;PRESID.Сыр СЫР.КОЛ.СЛ/МААЗ/ЧЕД.пл45%140г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 45% СЕГМЕНТЫ ассорти;191.94;119597.5;1.342237762
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;PRESIDENT Сыр  СЛИВОЧНЫЙ 45% 280г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.28;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,28 кг 45% СЕГМЕНТЫ сливочный;0.28;99.89;0.28
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;PRESIDENT Сыр 45% сливочный плавленый 140г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 45% СЕГМЕНТЫ сливочный;726.46;378144.11;4.975753425
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;PRESIDENT Сыр МААЗД.плав.8дол.140г;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;маасдам;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 45% СЕГМЕНТЫ маасдам;2.38;1340;2.38
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;ROKLER Сыр АССОРТИ плавл.сегм.55% 140г;ЯСТРО;ROKLER;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ROKLER 0,14 кг 55% СЕГМЕНТЫ ассорти;3.5;1053.87;1.75
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;VALIO Сыр АСС.ФИНСКОЕ ИЗБРАН.пл.45% 130г;ВАЛИО ООО;VALIO;СЕГМЕНТЫ;0.13;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VALIO 0,13 кг 45% СЕГМЕНТЫ ассорти;2271.62;1404682.26;3.527360248
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;VALIO Сыр ВИОЛА АС.ИТ.ИЗБР.плав.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ ассорти;1236.17;724303.74;2.09520339
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;VALIO Сыр ВИОЛА АСС.РУС.ИЗБР.пл.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ ассорти;1.82;1144.39;0.455
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;VALIO Сыр ВИОЛА плав.с бел.гриб.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;белые грибы;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ белые грибы;1638.91;1018848.57;3.007174312
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;VALIO Сыр ВИОЛА плав.с бужен.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;буженина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ буженина;13.26;8513.01;0.736666667
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;VALIO Сыр ВИОЛА плав.сл.45% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ ассорти;937.56;563557.9;2.939059561
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;VALIO Сыр ВИОЛА ЧЕТЫРЕ СЫРА плав.45%130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;4 сыра;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ 4 сыра;171.73;104662.04;2.069036145
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;VALIO Сыр СЛИВОЧНЫЙ плав. 50% 130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 50% СЕГМЕНТЫ сливочный;0.13;59.9;0.13
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;БЗМЖ VAL.Сыр ВИОЛА АСС.ФР.ИЗБ.пл.45%130г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ ассорти;110.63;66851.25;2.698292683
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;ВИТАКО Сыр С ВЕТЧИНОЙ плавленый 50% 140г;ВИТАКО МК;ВИТАКО;СЕГМЕНТЫ;0.14;ветчина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ВИТАКО 0,14 кг 50% СЕГМЕНТЫ ветчина;0.28;146.72;0.28
YTD FEB'19;Х5;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;ВИТАКО Сыр СЛИВОЧНЫЙ плавленый 50% 140г;ВИТАКО МК;ВИТАКО;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ВИТАКО 0,14 кг 50% СЕГМЕНТЫ сливочный;0.56;224.95;0.56
